Country,Year,Sub_commodity,Export/Import,Quantity in metric tons,Trade Value in 1000 USD
Nepal,2014,titanium ores and concentrates,Export,0,0
Nepal,2015,titanium ores and concentrates,Export,0,0
Nepal,2016,titanium ores and concentrates,Export,0,0
Nepal,2017,titanium ores and concentrates,Export,0,0
Nepal,2018,titanium ores and concentrates,Export,0,0
Nepal,2019,titanium ores and concentrates,Export,0,0
Nepal,2020,titanium ores and concentrates,Export,0,0
Nepal,2021,titanium ores and concentrates,Export,0,0
Nepal,2022,titanium ores and concentrates,Export,0,0
Nepal,2023,titanium ores and concentrates,Export,0,0
Nepal,1992,titanium ores and concentrates,Import,0,0
Nepal,1993,titanium ores and concentrates,Import,0,0
Nepal,1994,titanium ores and concentrates,Import,0,0
Nepal,1995,titanium ores and concentrates,Import,0,0
Nepal,1996,titanium ores and concentrates,Import,0,0
Nepal,1997,titanium ores and concentrates,Import,0,0
Nepal,1998,titanium ores and concentrates,Import,0,0
Nepal,1999,titanium ores and concentrates,Import,0,0
Nepal,2000,titanium ores and concentrates,Import,0,0
Nepal,2001,titanium ores and concentrates,Import,0,0
Nepal,2002,titanium ores and concentrates,Import,0,0
Nepal,2003,titanium ores and concentrates,Import,16,5
Nepal,2004,titanium ores and concentrates,Import,0,0
Nepal,2005,titanium ores and concentrates,Import,0,0
Nepal,2006,titanium ores and concentrates,Import,0,0
Nepal,2007,titanium ores and concentrates,Import,0,0
Nepal,2008,titanium ores and concentrates,Import,0,0
Nepal,2009,titanium ores and concentrates,Import,0,0
Nepal,2010,titanium ores and concentrates,Import,0,0
Nepal,2011,titanium ores and concentrates,Import,0,0
Nepal,2012,titanium ores and concentrates,Import,0,0
Nepal,2013,titanium ores and concentrates,Import,0,0
Nepal,2014,titanium ores and concentrates,Import,0,0
Nepal,2015,titanium ores and concentrates,Import,0,0
Nepal,2016,titanium ores and concentrates,Import,0,0
Nepal,2017,titanium ores and concentrates,Import,0,0
Nepal,2018,titanium ores and concentrates,Import,0,0
Nepal,2019,titanium ores and concentrates,Import,0,0
Nepal,2020,titanium ores and concentrates,Import,0,0
Nepal,2021,titanium ores and concentrates,Import,0,0
Nepal,2022,titanium ores and concentrates,Import,0,0
Nepal,2023,titanium ores and concentrates,Import,0,0
Myanmar,1992,titanium ores and concentrates,Export,0,0
Myanmar,1993,titanium ores and concentrates,Export,0,0
Myanmar,1994,titanium ores and concentrates,Export,0,0
Myanmar,1995,titanium ores and concentrates,Export,0,0
Myanmar,1996,titanium ores and concentrates,Export,0,0
Myanmar,1997,titanium ores and concentrates,Export,0,0
Myanmar,1998,titanium ores and concentrates,Export,0,0
Myanmar,1999,titanium ores and concentrates,Export,0,0
Myanmar,2000,titanium ores and concentrates,Export,0,0
Myanmar,2001,titanium ores and concentrates,Export,0,0
Myanmar,2002,titanium ores and concentrates,Export,0,0
Myanmar,2003,titanium ores and concentrates,Export,0,0
Myanmar,2004,titanium ores and concentrates,Export,0,0
Myanmar,2005,titanium ores and concentrates,Export,0,0
Myanmar,2006,titanium ores and concentrates,Export,0,0
Myanmar,2007,titanium ores and concentrates,Export,0,0
Myanmar,2008,titanium ores and concentrates,Export,0,0
Myanmar,2009,titanium ores and concentrates,Export,0,0
Myanmar,2010,titanium ores and concentrates,Export,0,0
Myanmar,2011,titanium ores and concentrates,Export,0,0
Myanmar,2012,titanium ores and concentrates,Export,0,0
Myanmar,2013,titanium ores and concentrates,Export,0,0
Myanmar,2014,titanium ores and concentrates,Export,0,0
Myanmar,2015,titanium ores and concentrates,Export,0,0
Myanmar,2016,titanium ores and concentrates,Export,0,0
Myanmar,2017,titanium ores and concentrates,Export,0,0
Myanmar,2018,titanium ores and concentrates,Export,0,0
Myanmar,2019,titanium ores and concentrates,Export,0,0
Myanmar,2020,titanium ores and concentrates,Export,0,0
Myanmar,2021,titanium ores and concentrates,Export,0,0
Myanmar,2022,titanium ores and concentrates,Export,0,0
Myanmar,2023,titanium ores and concentrates,Export,0,0
Myanmar,1992,titanium ores and concentrates,Import,0,0
Myanmar,1993,titanium ores and concentrates,Import,0,0
Myanmar,1994,titanium ores and concentrates,Import,0,0
Myanmar,1995,titanium ores and concentrates,Import,0,0
Myanmar,1996,titanium ores and concentrates,Import,0,0
Myanmar,1997,titanium ores and concentrates,Import,0,0
Myanmar,1998,titanium ores and concentrates,Import,0,0
Myanmar,1999,titanium ores and concentrates,Import,0,0
Myanmar,2000,titanium ores and concentrates,Import,0,0
Myanmar,2001,titanium ores and concentrates,Import,0,0
Myanmar,2002,titanium ores and concentrates,Import,0,0
Myanmar,2003,titanium ores and concentrates,Import,0,0
Myanmar,2004,titanium ores and concentrates,Import,0,0
Myanmar,2005,titanium ores and concentrates,Import,0,0
Myanmar,2006,titanium ores and concentrates,Import,0,0
Myanmar,2007,titanium ores and concentrates,Import,0,0
Myanmar,2008,titanium ores and concentrates,Import,0,0
Myanmar,2009,titanium ores and concentrates,Import,0,0
Myanmar,2010,titanium ores and concentrates,Import,0,0
Myanmar,2011,titanium ores and concentrates,Import,0,0
Myanmar,2012,titanium ores and concentrates,Import,0,0
Myanmar,2013,titanium ores and concentrates,Import,0,0
Myanmar,2014,titanium ores and concentrates,Import,1,0
Myanmar,2015,titanium ores and concentrates,Import,0,0
Myanmar,2016,titanium ores and concentrates,Import,26,53
Myanmar,2017,titanium ores and concentrates,Import,0,1
Myanmar,2018,titanium ores and concentrates,Import,0,0
Myanmar,2019,titanium ores and concentrates,Import,0,0
Myanmar,2020,titanium ores and concentrates,Import,20,33
Myanmar,2021,titanium ores and concentrates,Import,65,129
Myanmar,2022,titanium ores and concentrates,Import,0,0
Myanmar,2023,titanium ores and concentrates,Import,0,0
Nigeria,1992,titanium ores and concentrates,Export,0,0
Nigeria,1993,titanium ores and concentrates,Export,0,0
Nigeria,1994,titanium ores and concentrates,Export,0,0
Nigeria,1995,titanium ores and concentrates,Export,0,0
Nigeria,1996,titanium ores and concentrates,Export,0,0
Nigeria,1997,titanium ores and concentrates,Export,0,0
Nigeria,1998,titanium ores and concentrates,Export,0,0
Nigeria,1999,titanium ores and concentrates,Export,0,0
Nigeria,2000,titanium ores and concentrates,Export,0,0
Nigeria,2001,titanium ores and concentrates,Export,0,0
Nigeria,2002,titanium ores and concentrates,Export,0,0
Nigeria,2003,titanium ores and concentrates,Export,0,0
Nigeria,2004,titanium ores and concentrates,Export,0,0
Nigeria,2005,titanium ores and concentrates,Export,0,0
Nigeria,2006,titanium ores and concentrates,Export,0,0
Nigeria,2007,titanium ores and concentrates,Export,288.831,119.17
Nigeria,2008,titanium ores and concentrates,Export,143.455,59.52
Nigeria,2009,titanium ores and concentrates,Export,0,0
Nigeria,2010,titanium ores and concentrates,Export,8,10.35
Nigeria,2011,titanium ores and concentrates,Export,0,0
Nigeria,2012,titanium ores and concentrates,Export,371.834,420.82
Nigeria,2013,titanium ores and concentrates,Export,181.5,146.59
Nigeria,2014,titanium ores and concentrates,Export,3.069,2.56
Nigeria,2015,titanium ores and concentrates,Export,0,0
Nigeria,2016,titanium ores and concentrates,Export,0,0
Nigeria,2017,titanium ores and concentrates,Export,0,0
Nigeria,2018,titanium ores and concentrates,Export,0,0
Nigeria,2019,titanium ores and concentrates,Export,0,0
Nigeria,2020,titanium ores and concentrates,Export,0,0
Nigeria,2021,titanium ores and concentrates,Export,6816.9,578.36
Nigeria,2022,titanium ores and concentrates,Export,8615.4,1072.64
Nigeria,2023,titanium ores and concentrates,Export,10169.7,1976.95
Nigeria,1992,titanium ores and concentrates,Import,0,0
Nigeria,1993,titanium ores and concentrates,Import,0,0
Nigeria,1994,titanium ores and concentrates,Import,0,0
Nigeria,1995,titanium ores and concentrates,Import,0,0
Nigeria,1996,titanium ores and concentrates,Import,20,22.31
Nigeria,1997,titanium ores and concentrates,Import,60,77.83
Nigeria,1998,titanium ores and concentrates,Import,0,0
Nigeria,1999,titanium ores and concentrates,Import,161.878,224.38
Nigeria,2000,titanium ores and concentrates,Import,0,0
Nigeria,2001,titanium ores and concentrates,Import,0,0
Nigeria,2002,titanium ores and concentrates,Import,0,0
Nigeria,2003,titanium ores and concentrates,Import,0,0
Nigeria,2004,titanium ores and concentrates,Import,0,0
Nigeria,2005,titanium ores and concentrates,Import,0,0
Nigeria,2006,titanium ores and concentrates,Import,0,0
Nigeria,2007,titanium ores and concentrates,Import,0,0
Nigeria,2008,titanium ores and concentrates,Import,0,0
Nigeria,2009,titanium ores and concentrates,Import,0,0
Nigeria,2010,titanium ores and concentrates,Import,0,0
Nigeria,2011,titanium ores and concentrates,Import,22.088,26.9
Nigeria,2012,titanium ores and concentrates,Import,42.168,103.65
Nigeria,2013,titanium ores and concentrates,Import,0,0
Nigeria,2014,titanium ores and concentrates,Import,N/A,224.34
Nigeria,2015,titanium ores and concentrates,Import,20.272,17.3
Nigeria,2016,titanium ores and concentrates,Import,61.264,50.14
Nigeria,2017,titanium ores and concentrates,Import,28.7456,21.88
Nigeria,2018,titanium ores and concentrates,Import,4.085,52.88
Nigeria,2019,titanium ores and concentrates,Import,2.418,27.03
Nigeria,2020,titanium ores and concentrates,Import,2,18.14
Nigeria,2021,titanium ores and concentrates,Import,96.08,160.99
Nigeria,2022,titanium ores and concentrates,Import,7.208,31.64
Nigeria,2023,titanium ores and concentrates,Import,57.286,154.49
Norway,1992,titanium ores and concentrates,Export,0,0
Norway,1993,titanium ores and concentrates,Export,0,0
Norway,1994,titanium ores and concentrates,Export,0,0
Norway,1995,titanium ores and concentrates,Export,0,0
Norway,1996,titanium ores and concentrates,Export,0,0
Norway,1997,titanium ores and concentrates,Export,0,0
Norway,1998,titanium ores and concentrates,Export,0,0
Norway,1999,titanium ores and concentrates,Export,0,0
Norway,2000,titanium ores and concentrates,Export,0,0
Norway,2001,titanium ores and concentrates,Export,0,0
Norway,2002,titanium ores and concentrates,Export,0,0
Norway,2003,titanium ores and concentrates,Export,0,0
Norway,2004,titanium ores and concentrates,Export,0,0
Norway,2005,titanium ores and concentrates,Export,0,0
Norway,2006,titanium ores and concentrates,Export,0,0
Norway,2007,titanium ores and concentrates,Export,0,0
Norway,2008,titanium ores and concentrates,Export,0,0
Norway,2009,titanium ores and concentrates,Export,0,0
Norway,2010,titanium ores and concentrates,Export,0,0
Norway,2011,titanium ores and concentrates,Export,0,0
Norway,2012,titanium ores and concentrates,Export,0,0
Norway,2013,titanium ores and concentrates,Export,0,0
Norway,2014,titanium ores and concentrates,Export,0,0
Norway,2015,titanium ores and concentrates,Export,0,0
Norway,2016,titanium ores and concentrates,Export,0,0
Norway,2017,titanium ores and concentrates,Export,0,0
Norway,2018,titanium ores and concentrates,Export,0,0
Norway,2019,titanium ores and concentrates,Export,0,0
Norway,2020,titanium ores and concentrates,Export,0,0
Norway,2021,titanium ores and concentrates,Export,0,0
Norway,2022,titanium ores and concentrates,Export,0,0
Norway,2023,titanium ores and concentrates,Export,0,0
Norway,1992,titanium ores and concentrates,Import,0,0
Norway,1993,titanium ores and concentrates,Import,39517.6,3421.54
Norway,1994,titanium ores and concentrates,Import,38997.2,3839.46
Norway,1995,titanium ores and concentrates,Import,13443.9,1837.14
Norway,1996,titanium ores and concentrates,Import,29637.3,3487.4
Norway,1997,titanium ores and concentrates,Import,352.174,362.17
Norway,1998,titanium ores and concentrates,Import,121.858,118.15
Norway,1999,titanium ores and concentrates,Import,18.531,134.19
Norway,2000,titanium ores and concentrates,Import,2,4
Norway,2001,titanium ores and concentrates,Import,10.137,40.31
Norway,2002,titanium ores and concentrates,Import,68.924,90.21
Norway,2003,titanium ores and concentrates,Import,14.735,8.89
Norway,2004,titanium ores and concentrates,Import,0,0
Norway,2005,titanium ores and concentrates,Import,33000,3282.58
Norway,2006,titanium ores and concentrates,Import,73690,7165.12
Norway,2007,titanium ores and concentrates,Import,17600,1968.29
Norway,2008,titanium ores and concentrates,Import,73307.3,11475.97
Norway,2009,titanium ores and concentrates,Import,29808.5,3221.12
Norway,2010,titanium ores and concentrates,Import,45018.1,5583.34
Norway,2011,titanium ores and concentrates,Import,25003.1,3867
Norway,2012,titanium ores and concentrates,Import,0,0
Norway,2013,titanium ores and concentrates,Import,26238.5,5691.52
Norway,2014,titanium ores and concentrates,Import,26780.2,3922.92
Norway,2015,titanium ores and concentrates,Import,75110.2,7516.01
Norway,2016,titanium ores and concentrates,Import,157102,15315.57
Norway,2017,titanium ores and concentrates,Import,289480,50064.84
Norway,2018,titanium ores and concentrates,Import,262968,43580.09
Norway,2019,titanium ores and concentrates,Import,307499,48399.39
Norway,2020,titanium ores and concentrates,Import,303579,59657.87
Norway,2021,titanium ores and concentrates,Import,344126,81303.47
Norway,2022,titanium ores and concentrates,Import,269914,94697.53
Norway,2023,titanium ores and concentrates,Import,215803,73922.72
Pakistan,1992,titanium ores and concentrates,Export,0,0
Pakistan,1993,titanium ores and concentrates,Export,0,0
Pakistan,1994,titanium ores and concentrates,Export,0,0
Pakistan,1995,titanium ores and concentrates,Export,0,0
Pakistan,1996,titanium ores and concentrates,Export,0,0
Pakistan,1997,titanium ores and concentrates,Export,0,0
Pakistan,1998,titanium ores and concentrates,Export,0,0
Pakistan,1999,titanium ores and concentrates,Export,0,0
Pakistan,2000,titanium ores and concentrates,Export,0,0
Pakistan,2001,titanium ores and concentrates,Export,0,0
Pakistan,2002,titanium ores and concentrates,Export,0,0
Pakistan,2003,titanium ores and concentrates,Export,0,0
Pakistan,2004,titanium ores and concentrates,Export,0,0
Pakistan,2005,titanium ores and concentrates,Export,0,0
Pakistan,2006,titanium ores and concentrates,Export,0,0
Pakistan,2007,titanium ores and concentrates,Export,0,0
Pakistan,2008,titanium ores and concentrates,Export,0,0
Pakistan,2009,titanium ores and concentrates,Export,5,2.08
Pakistan,2010,titanium ores and concentrates,Export,0,0
Pakistan,2011,titanium ores and concentrates,Export,0,0
Pakistan,2012,titanium ores and concentrates,Export,0,0
Pakistan,2013,titanium ores and concentrates,Export,0,0
Pakistan,2014,titanium ores and concentrates,Export,0,0
Pakistan,2015,titanium ores and concentrates,Export,0,0
Pakistan,2016,titanium ores and concentrates,Export,0,0
Pakistan,2017,titanium ores and concentrates,Export,0,0
Pakistan,2018,titanium ores and concentrates,Export,0,0
Pakistan,2019,titanium ores and concentrates,Export,2,0.12
Pakistan,2020,titanium ores and concentrates,Export,0,0
Pakistan,2021,titanium ores and concentrates,Export,0,0
